ORIG.SRC.FN ORIG.TRG.FN Z.MEAN RAW.MEAN N
testdata/docs_test/newstest2009-src.en_doc-100.clean testdata/docs_test/en-es.newstest2009.google_doc-100.clean 0.136791991192206 NA 15 
testdata/docs_test/newstest2008-src.en_doc-37.clean testdata/docs_test/en-es.newstest2008.rbmt1_doc-37.clean -0.555649955698704 NA 48 
testdata/docs_test/newstest2012-src.en_doc-51.clean testdata/docs_test/newstest2012.en-es.onlineD_doc-51.clean 0.595199512466087 NA 17 
testdata/docs_test/newstest2011-src.en_doc-98.clean testdata/docs_test/newstest2011.en-es.promt-contrastive_doc-98.clean -0.0850743857508784 NA 48 
testdata/docs_test/newstest2012-src.en_doc-5.clean testdata/docs_test/newstest2012.en-es.UPC_doc-5.clean -0.0602376027946559 NA 17 
testdata/docs_test/newstest2008-src.en_doc-31.clean testdata/docs_test/en-es.newstest2008.rbmt3_doc-31.clean 0.0998172996061236 NA 46 
testdata/docs_test/newstest2008-src.en_doc-6.clean testdata/docs_test/en-es.newstest2008.ucb_doc-6.clean 0.234284899644191 NA 23 
testdata/docs_test/newstest2012-src.en_doc-13.clean testdata/docs_test/newstest2012.en-es.onlineE_doc-13.clean -0.290491364278893 NA 81 
testdata/docs_test/newstest2008-src.en_doc-13.clean testdata/docs_test/en-es.newstest2008.rbmt5_doc-13.clean -0.41523961354626 NA 46 
testdata/docs_test/newstest2009-src.en_doc-96.clean testdata/docs_test/en-es.newstest2009.nus_doc-96.clean 0.0292260154672545 NA 36 
testdata/docs_test/newssyscombtest2010.en.src_doc-16.clean testdata/docs_test/newssyscombtest2010.en-es.jhu_doc-16.clean -0.160644179438246 NA 51 
testdata/docs_test/newstest2009-src.en_doc-29.clean testdata/docs_test/en-es.newstest2009.talp-upc_doc-29.clean 0.0110705773709758 NA 15 
testdata/docs_test/newstest2009-src.en_doc-47.clean testdata/docs_test/en-es.newstest2009.talp-upc_doc-47.clean 0.201878834559236 NA 9 
testdata/docs_test/newstest2012-src.en_doc-63.clean testdata/docs_test/newstest2012.en-es.jhu-hiero_doc-63.clean 0.246550781174489 NA 27 
testdata/docs_test/newstest2011-src.en_doc-42.clean testdata/docs_test/newstest2011.en-es.udein-contrastive_doc-42.clean 0.0711701808767131 NA 46 
