ORIG.SRC.FN ORIG.TRG.FN Z.MEAN RAW.MEAN N
testdata/docs_test/newstest2009-src.en_doc-100.clean testdata/docs_test/en-es.newstest2009.google_doc-100.clean 0.136791991192206 NA 15 
testdata/docs_test/newstest2008-src.en_doc-37.clean testdata/docs_test/en-es.newstest2008.rbmt1_doc-37.clean -0.518594437507439 NA 55 
testdata/docs_test/newstest2012-src.en_doc-51.clean testdata/docs_test/newstest2012.en-es.onlineD_doc-51.clean 0.523443539131378 NA 19 
testdata/docs_test/newstest2011-src.en_doc-98.clean testdata/docs_test/newstest2011.en-es.promt-contrastive_doc-98.clean -0.0956791970522777 NA 51 
testdata/docs_test/newstest2012-src.en_doc-5.clean testdata/docs_test/newstest2012.en-es.UPC_doc-5.clean -0.0260720231642485 NA 18 
testdata/docs_test/newstest2008-src.en_doc-31.clean testdata/docs_test/en-es.newstest2008.rbmt3_doc-31.clean 0.0350005086181095 NA 51 
testdata/docs_test/newstest2008-src.en_doc-6.clean testdata/docs_test/en-es.newstest2008.ucb_doc-6.clean 0.227980926138133 NA 24 
testdata/docs_test/newstest2012-src.en_doc-13.clean testdata/docs_test/newstest2012.en-es.onlineE_doc-13.clean -0.168877438495322 NA 96 
testdata/docs_test/newstest2008-src.en_doc-13.clean testdata/docs_test/en-es.newstest2008.rbmt5_doc-13.clean -0.41725257183351 NA 49 
testdata/docs_test/newstest2009-src.en_doc-96.clean testdata/docs_test/en-es.newstest2009.nus_doc-96.clean 0.0229212972591525 NA 39 
testdata/docs_test/newssyscombtest2010.en.src_doc-16.clean testdata/docs_test/newssyscombtest2010.en-es.jhu_doc-16.clean -0.163336246069803 NA 60 
testdata/docs_test/newstest2009-src.en_doc-29.clean testdata/docs_test/en-es.newstest2009.talp-upc_doc-29.clean 0.010385845013808 NA 17 
testdata/docs_test/newstest2009-src.en_doc-47.clean testdata/docs_test/en-es.newstest2009.talp-upc_doc-47.clean 0.204566511019778 NA 12 
testdata/docs_test/newstest2012-src.en_doc-63.clean testdata/docs_test/newstest2012.en-es.jhu-hiero_doc-63.clean 0.264291657138007 NA 28 
testdata/docs_test/newstest2011-src.en_doc-42.clean testdata/docs_test/newstest2011.en-es.udein-contrastive_doc-42.clean 0.143709678028014 NA 50 
testdata/docs_test/newstest2012-src.en_doc-98.clean testdata/docs_test/newstest2012.en-es.onlineC_doc-98.clean -0.306897740914988 NA 57 
testdata/docs_test/newssyscombtest2010.en.src_doc-8.clean testdata/docs_test/newssyscombtest2010.en-es.dcu_doc-8.clean -0.0643652152904284 NA 35 
testdata/docs_test/newstest2008-src.en_doc-22.clean testdata/docs_test/en-es.newstest2008.upc_doc-22.clean -0.203062716934134 NA 75 
testdata/docs_test/newstest2011-src.en_doc-69.clean testdata/docs_test/newstest2011.en-es.rbmt-1_doc-69.clean 0.198402122536523 NA 35 
testdata/docs_test/newstest2012-src.en_doc-97.clean testdata/docs_test/newstest2012.en-es.uedin-wmt12_doc-97.clean 0.328328251149833 NA 59 
testdata/docs_test/newstest2011-src.en_doc-78.clean testdata/docs_test/newstest2011.en-es.udein-contrastive_doc-78.clean 0.776252392776098 NA 35 
testdata/docs_test/newssyscombtest2010.en.src_doc-22.clean testdata/docs_test/newssyscombtest2010.en-es.koc-combo-secondary-competitivetrans_doc-22.clean -0.154002377915461 NA 48 
testdata/docs_test/newstest2009-src.en_doc-56.clean testdata/docs_test/en-es.newstest2009.google_doc-56.clean 0.244999873417159 NA 30 
testdata/docs_test/newssyscombtest2010.en.src_doc-85.clean testdata/docs_test/newssyscombtest2010.en-es.upv_doc-85.clean -0.0622105025137466 NA 29 
testdata/docs_test/newstest2009-src.en_doc-19.clean testdata/docs_test/en-es.newstest2009.google_doc-19.clean -0.486856045844538 NA 66 
testdata/docs_test/newstest2009-src.en_doc-8.clean testdata/docs_test/en-es.newstest2009.usaar_doc-8.clean -0.398539538202086 NA 69 
testdata/docs_test/newssyscombtest2010.en.src_doc-78.clean testdata/docs_test/newssyscombtest2010.en-es.sfu_doc-78.clean 0.0428213941225796 NA 40 
testdata/docs_test/newstest2008-src.en_doc-77.clean testdata/docs_test/en-es.newstest2008.rbmt6_doc-77.clean -0.324230190093295 NA 40 
testdata/docs_test/newssyscombtest2010.en.src_doc-67.clean testdata/docs_test/newssyscombtest2010.en-es.cambridge_doc-67.clean -0.311837153863078 NA 58 
testdata/docs_test/newstest2011-src.en_doc-104.clean testdata/docs_test/newstest2011.en-es.udein-contrastive_doc-104.clean 0.385258159664349 NA 56 
testdata/docs_test/newstest2012-src.en_doc-39.clean testdata/docs_test/newstest2012.en-es.UPC_doc-39.clean 0.268464267192082 NA 47 
testdata/docs_test/newstest2012-src.en_doc-43.clean testdata/docs_test/newstest2012.en-es.goggle_doc-43.clean 0.702515111018142 NA 56 
testdata/docs_test/newstest2011-src.en_doc-14.clean testdata/docs_test/newstest2011.en-es.ceu-upv_doc-14.clean 0.00862209462927529 NA 59 
testdata/docs_test/newssyscombtest2010.en.src_doc-64.clean testdata/docs_test/newssyscombtest2010.en-es.upv-nnlm_doc-64.clean 0.180381278315272 NA 60 
testdata/docs_test/newstest2011-src.en_doc-34.clean testdata/docs_test/newstest2011.en-es.ceu-upv-contrastive_doc-34.clean -0.387730934834803 NA 59 
testdata/docs_test/newstest2009-src.en_doc-68.clean testdata/docs_test/en-es.newstest2009.talp-upc_doc-68.clean 0.252348517453114 NA 57 
testdata/docs_test/newstest2011-src.en_doc-10.clean testdata/docs_test/newstest2011.en-es.cu-zeman_doc-10.clean -0.155596709928946 NA 72 
testdata/docs_test/newssyscombtest2010.en.src_doc-92.clean testdata/docs_test/newssyscombtest2010.en-es.cambridge_doc-92.clean 0.322021720804191 NA 45 
testdata/docs_test/newstest2009-src.en_doc-62.clean testdata/docs_test/en-es.newstest2009.nus_doc-62.clean 0.0166930980795069 NA 47 
testdata/docs_test/newstest2012-src.en_doc-2.clean testdata/docs_test/newstest2012.en-es.onlineA_doc-2.clean -0.0966471565419391 NA 51 
testdata/docs_test/newstest2009-src.en_doc-106.clean testdata/docs_test/en-es.newstest2009.rbmt4_doc-106.clean -0.398058941104619 NA 14 
testdata/docs_test/newstest2011-src.en_doc-26.clean testdata/docs_test/newstest2011.en-es.koc_doc-26.clean 0.0436632607327439 NA 45 
testdata/docs_test/newstest2012-src.en_doc-77.clean testdata/docs_test/newstest2012.en-es.UPC_doc-77.clean 0.279586532880847 NA 37 
testdata/docs_test/newssyscombtest2010.en.src_doc-18.clean testdata/docs_test/newssyscombtest2010.en-es.upv-nnlm_doc-18.clean -0.245070815408256 NA 68 
testdata/docs_test/newstest2009-src.en_doc-36.clean testdata/docs_test/en-es.newstest2009.rwth_doc-36.clean -0.675274254717204 NA 47 
testdata/docs_test/newstest2008-src.en_doc-52.clean testdata/docs_test/en-es.newstest2008.saar-contrast_doc-52.clean 0.0282672481948592 NA 18 
testdata/docs_test/newstest2008-src.en_doc-69.clean testdata/docs_test/en-es.newstest2008.cmu-smt_doc-69.clean -0.410512697302216 NA 63 
testdata/docs_test/newssyscombtest2010.en.src_doc-9.clean testdata/docs_test/newssyscombtest2010.en-es.koc-combo-secondary-competitivetrans_doc-9.clean 0.283915137249254 NA 58 
testdata/docs_test/newstest2009-src.en_doc-104.clean testdata/docs_test/en-es.newstest2009.uedin_doc-104.clean -0.138876253579507 NA 23 
testdata/docs_test/newssyscombtest2010.en.src_doc-38.clean testdata/docs_test/newssyscombtest2010.en-es.dcu_doc-38.clean -0.203416118082856 NA 38 
testdata/docs_test/newssyscombtest2010.en.src_doc-57.clean testdata/docs_test/newssyscombtest2010.en-es.koc-combo_doc-57.clean -0.531255208683487 NA 36 
testdata/docs_test/newstest2008-src.en_doc-7.clean testdata/docs_test/en-es.newstest2008.limsi_doc-7.clean -0.117179960713041 NA 64 
testdata/docs_test/newstest2009-src.en_doc-46.clean testdata/docs_test/en-es.newstest2009.uedin_doc-46.clean -0.338402048178657 NA 25 
testdata/docs_test/newstest2008-src.en_doc-24.clean testdata/docs_test/en-es.newstest2008.rbmt3_doc-24.clean 0.0119820954750939 NA 63 
testdata/docs_test/newstest2008-src.en_doc-36.clean testdata/docs_test/en-es.newstest2008.rbmt5_doc-36.clean 0.138265620315297 NA 21 
testdata/docs_test/newssyscombtest2010.en.src_doc-7.clean testdata/docs_test/newssyscombtest2010.en-es.upv_doc-7.clean -0.291017096339237 NA 52 
testdata/docs_test/newstest2011-src.en_doc-44.clean testdata/docs_test/newstest2011.en-es.uow-contrastive_doc-44.clean -0.27938634684077 NA 70 
testdata/docs_test/newstest2011-src.en_doc-18.clean testdata/docs_test/newstest2011.en-es.ceu-upv-contrastive3_doc-18.clean -0.123434685819218 NA 85 
testdata/docs_test/newssyscombtest2010.en.src_doc-76.clean testdata/docs_test/newssyscombtest2010.en-es.koc_doc-76.clean -0.273700469835781 NA 33 
testdata/docs_test/newstest2008-src.en_doc-38.clean testdata/docs_test/en-es.newstest2008.uedin_doc-38.clean 0.0162756609688681 NA 17 
testdata/docs_test/newstest2009-src.en_doc-84.clean testdata/docs_test/en-es.newstest2009.rwth_doc-84.clean -0.251959981958112 NA 31 
testdata/docs_test/newssyscombtest2010.en.src_doc-82.clean testdata/docs_test/newssyscombtest2010.en-es.dcu_doc-82.clean 0.161563916370392 NA 23 
