ORIG.SRC.FN ORIG.TRG.FN Z.MEAN RAW.MEAN N
testdata/docs_test/newstest2009-src.en_doc-100.clean testdata/docs_test/en-es.newstest2009.google_doc-100.clean 0.171450915415206 NA 29 
testdata/docs_test/newstest2008-src.en_doc-37.clean testdata/docs_test/en-es.newstest2008.rbmt1_doc-37.clean -0.48618430784892 NA 129 
testdata/docs_test/newstest2012-src.en_doc-51.clean testdata/docs_test/newstest2012.en-es.onlineD_doc-51.clean 0.41507116234823 NA 39 
testdata/docs_test/newstest2011-src.en_doc-98.clean testdata/docs_test/newstest2011.en-es.promt-contrastive_doc-98.clean -0.0314702432110456 NA 93 
testdata/docs_test/newstest2012-src.en_doc-5.clean testdata/docs_test/newstest2012.en-es.UPC_doc-5.clean 0.287309373064912 NA 41 
testdata/docs_test/newstest2008-src.en_doc-31.clean testdata/docs_test/en-es.newstest2008.rbmt3_doc-31.clean 0.100107214017545 NA 114 
testdata/docs_test/newstest2008-src.en_doc-6.clean testdata/docs_test/en-es.newstest2008.ucb_doc-6.clean 0.113307880200886 NA 47 
testdata/docs_test/newstest2012-src.en_doc-13.clean testdata/docs_test/newstest2012.en-es.onlineE_doc-13.clean -0.128887938680262 NA 273 
testdata/docs_test/newstest2008-src.en_doc-13.clean testdata/docs_test/en-es.newstest2008.rbmt5_doc-13.clean -0.387639302053739 NA 113 
testdata/docs_test/newstest2009-src.en_doc-96.clean testdata/docs_test/en-es.newstest2009.nus_doc-96.clean 0.0555018098590842 NA 74 
testdata/docs_test/newssyscombtest2010.en.src_doc-16.clean testdata/docs_test/newssyscombtest2010.en-es.jhu_doc-16.clean -0.0134768298882119 NA 159 
testdata/docs_test/newstest2009-src.en_doc-29.clean testdata/docs_test/en-es.newstest2009.talp-upc_doc-29.clean 0.0335119057034801 NA 25 
testdata/docs_test/newstest2009-src.en_doc-47.clean testdata/docs_test/en-es.newstest2009.talp-upc_doc-47.clean 0.133474967786852 NA 32 
testdata/docs_test/newstest2012-src.en_doc-63.clean testdata/docs_test/newstest2012.en-es.jhu-hiero_doc-63.clean 0.217960712021195 NA 61 
testdata/docs_test/newstest2011-src.en_doc-42.clean testdata/docs_test/newstest2011.en-es.udein-contrastive_doc-42.clean 0.0532457765890022 NA 108 
testdata/docs_test/newstest2012-src.en_doc-98.clean testdata/docs_test/newstest2012.en-es.onlineC_doc-98.clean -0.354135468123282 NA 139 
testdata/docs_test/newssyscombtest2010.en.src_doc-8.clean testdata/docs_test/newssyscombtest2010.en-es.dcu_doc-8.clean 0.0532246197540804 NA 90 
testdata/docs_test/newstest2008-src.en_doc-22.clean testdata/docs_test/en-es.newstest2008.upc_doc-22.clean -0.195804059490371 NA 165 
testdata/docs_test/newstest2011-src.en_doc-69.clean testdata/docs_test/newstest2011.en-es.rbmt-1_doc-69.clean 0.280827553813904 NA 90 
testdata/docs_test/newstest2012-src.en_doc-97.clean testdata/docs_test/newstest2012.en-es.uedin-wmt12_doc-97.clean 0.32645408291096 NA 137 
testdata/docs_test/newstest2011-src.en_doc-78.clean testdata/docs_test/newstest2011.en-es.udein-contrastive_doc-78.clean 0.58170832556932 NA 77 
testdata/docs_test/newssyscombtest2010.en.src_doc-22.clean testdata/docs_test/newssyscombtest2010.en-es.koc-combo-secondary-competitivetrans_doc-22.clean 0.0917373792912629 NA 102 
