SRC TRG A1.Z A1.N A2.Z A2.N 
testdata/docs_test/newssyscombtest2010.en.src_doc-16.clean testdata/docs_test/newssyscombtest2010.en-es.jhu_doc-16.clean -0.00462321354735308 138 -0.0134768298882119 159 
testdata/docs_test/newssyscombtest2010.en.src_doc-18.clean testdata/docs_test/newssyscombtest2010.en-es.upv-nnlm_doc-18.clean -0.409574713966244 146 -0.333113677509616 134 
testdata/docs_test/newssyscombtest2010.en.src_doc-22.clean testdata/docs_test/newssyscombtest2010.en-es.koc-combo-secondary-competitivetrans_doc-22.clean 0.0623420094769367 99 0.0917373792912629 102 
testdata/docs_test/newssyscombtest2010.en.src_doc-38.clean testdata/docs_test/newssyscombtest2010.en-es.dcu_doc-38.clean -0.258186658852684 83 -0.227117674113462 74 
testdata/docs_test/newssyscombtest2010.en.src_doc-57.clean testdata/docs_test/newssyscombtest2010.en-es.koc-combo_doc-57.clean 0.170813857304058 82 -0.27201685158237 81 
testdata/docs_test/newssyscombtest2010.en.src_doc-64.clean testdata/docs_test/newssyscombtest2010.en-es.upv-nnlm_doc-64.clean 0.171453539614339 121 0.21052455251484 129 
testdata/docs_test/newssyscombtest2010.en.src_doc-67.clean testdata/docs_test/newssyscombtest2010.en-es.cambridge_doc-67.clean -0.0911820902726729 136 -0.234471183961771 132 
testdata/docs_test/newssyscombtest2010.en.src_doc-76.clean testdata/docs_test/newssyscombtest2010.en-es.koc_doc-76.clean -0.373664795803088 84 -0.210587476155039 97 
testdata/docs_test/newssyscombtest2010.en.src_doc-78.clean testdata/docs_test/newssyscombtest2010.en-es.sfu_doc-78.clean -0.199833924458306 99 0.000414504748448166 114 
testdata/docs_test/newssyscombtest2010.en.src_doc-7.clean testdata/docs_test/newssyscombtest2010.en-es.upv_doc-7.clean -0.115431700878764 113 -0.202499980981994 95 
testdata/docs_test/newssyscombtest2010.en.src_doc-82.clean testdata/docs_test/newssyscombtest2010.en-es.dcu_doc-82.clean -0.0391938400017961 57 0.097552593737169 62 
testdata/docs_test/newssyscombtest2010.en.src_doc-85.clean testdata/docs_test/newssyscombtest2010.en-es.upv_doc-85.clean -0.375118566287668 66 -0.107074468967518 61 
testdata/docs_test/newssyscombtest2010.en.src_doc-8.clean testdata/docs_test/newssyscombtest2010.en-es.dcu_doc-8.clean 0.0243425713255988 83 0.0532246197540804 90 
testdata/docs_test/newssyscombtest2010.en.src_doc-92.clean testdata/docs_test/newssyscombtest2010.en-es.cambridge_doc-92.clean 0.225729088019058 85 0.274660863052657 88 
testdata/docs_test/newssyscombtest2010.en.src_doc-9.clean testdata/docs_test/newssyscombtest2010.en-es.koc-combo-secondary-competitivetrans_doc-9.clean 0.250707425414338 133 0.310715494967484 137 
testdata/docs_test/newstest2008-src.en_doc-13.clean testdata/docs_test/en-es.newstest2008.rbmt5_doc-13.clean -0.418942166077185 111 -0.387639302053739 113 
testdata/docs_test/newstest2008-src.en_doc-22.clean testdata/docs_test/en-es.newstest2008.upc_doc-22.clean -0.126697943387026 170 -0.195804059490371 165 
testdata/docs_test/newstest2008-src.en_doc-24.clean testdata/docs_test/en-es.newstest2008.rbmt3_doc-24.clean 0.0494888244967512 113 0.066287060129356 117 
testdata/docs_test/newstest2008-src.en_doc-31.clean testdata/docs_test/en-es.newstest2008.rbmt3_doc-31.clean 0.093166731256163 102 0.100107214017545 114 
testdata/docs_test/newstest2008-src.en_doc-36.clean testdata/docs_test/en-es.newstest2008.rbmt5_doc-36.clean 0.0430958077077509 41 0.136049289808323 43 
testdata/docs_test/newstest2008-src.en_doc-37.clean testdata/docs_test/en-es.newstest2008.rbmt1_doc-37.clean -0.476363444829489 126 -0.48618430784892 129 
testdata/docs_test/newstest2008-src.en_doc-38.clean testdata/docs_test/en-es.newstest2008.uedin_doc-38.clean -0.122479911247747 51 -0.0850192065064839 53 
testdata/docs_test/newstest2008-src.en_doc-52.clean testdata/docs_test/en-es.newstest2008.saar-contrast_doc-52.clean -0.0629737512597949 39 -0.0535673571291901 50 
testdata/docs_test/newstest2008-src.en_doc-69.clean testdata/docs_test/en-es.newstest2008.cmu-smt_doc-69.clean -0.500619856259543 149 -0.469412508940364 151 
testdata/docs_test/newstest2008-src.en_doc-6.clean testdata/docs_test/en-es.newstest2008.ucb_doc-6.clean -0.0466502934717471 54 0.113307880200886 47 
testdata/docs_test/newstest2008-src.en_doc-77.clean testdata/docs_test/en-es.newstest2008.rbmt6_doc-77.clean -0.194732124980468 90 -0.285572706071315 93 
testdata/docs_test/newstest2008-src.en_doc-7.clean testdata/docs_test/en-es.newstest2008.limsi_doc-7.clean -0.130171112178712 131 -0.0238699599101763 123 
testdata/docs_test/newstest2009-src.en_doc-100.clean testdata/docs_test/en-es.newstest2009.google_doc-100.clean 0.2082549862929 26 0.171450915415206 29 
testdata/docs_test/newstest2009-src.en_doc-104.clean testdata/docs_test/en-es.newstest2009.uedin_doc-104.clean 0.424049758734607 46 0.0421769444015554 45 
testdata/docs_test/newstest2009-src.en_doc-106.clean testdata/docs_test/en-es.newstest2009.rbmt4_doc-106.clean -0.261823578726222 35 -0.252393733972762 34 
testdata/docs_test/newstest2009-src.en_doc-19.clean testdata/docs_test/en-es.newstest2009.google_doc-19.clean -0.476501053809166 133 -0.379741431958561 137 
testdata/docs_test/newstest2009-src.en_doc-29.clean testdata/docs_test/en-es.newstest2009.talp-upc_doc-29.clean 0.25379296470187 31 0.0335119057034801 25 
testdata/docs_test/newstest2009-src.en_doc-36.clean testdata/docs_test/en-es.newstest2009.rwth_doc-36.clean -0.658081873355949 102 -0.463916912096735 117 
testdata/docs_test/newstest2009-src.en_doc-46.clean testdata/docs_test/en-es.newstest2009.uedin_doc-46.clean -0.0177089453128934 67 -0.0663905962192204 66 
testdata/docs_test/newstest2009-src.en_doc-47.clean testdata/docs_test/en-es.newstest2009.talp-upc_doc-47.clean 0.0253064184976856 30 0.133474967786852 32 
testdata/docs_test/newstest2009-src.en_doc-56.clean testdata/docs_test/en-es.newstest2009.google_doc-56.clean 0.321219679321769 67 0.264602808612259 62 
testdata/docs_test/newstest2009-src.en_doc-62.clean testdata/docs_test/en-es.newstest2009.nus_doc-62.clean 0.0994208392366875 119 0.0800948705894326 136 
testdata/docs_test/newstest2009-src.en_doc-68.clean testdata/docs_test/en-es.newstest2009.talp-upc_doc-68.clean 0.158819557994303 119 0.239182616120958 111 
testdata/docs_test/newstest2009-src.en_doc-84.clean testdata/docs_test/en-es.newstest2009.rwth_doc-84.clean -0.311196650889106 84 -0.151279030257163 88 
testdata/docs_test/newstest2009-src.en_doc-8.clean testdata/docs_test/en-es.newstest2009.usaar_doc-8.clean -0.321082575708433 153 -0.325231023441761 163 
testdata/docs_test/newstest2009-src.en_doc-96.clean testdata/docs_test/en-es.newstest2009.nus_doc-96.clean 0.00670412927860511 79 0.0555018098590842 74 
testdata/docs_test/newstest2011-src.en_doc-104.clean testdata/docs_test/newstest2011.en-es.udein-contrastive_doc-104.clean 0.539505686621896 108 0.355755645738722 126 
testdata/docs_test/newstest2011-src.en_doc-10.clean testdata/docs_test/newstest2011.en-es.cu-zeman_doc-10.clean -0.0301325743686948 142 -0.129194531139769 151 
testdata/docs_test/newstest2011-src.en_doc-14.clean testdata/docs_test/newstest2011.en-es.ceu-upv_doc-14.clean -0.136789379104064 104 0.0497469611523688 121 
